"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1903670","regulation of sprouting angiogenesis","4/44","64/18805",0.0625,26.7116477272727,9.97808004740918,1.49512468242381e-05,0.0106460313104315,0.0077168273405825,"10365/9314/26051/7057",4
"BP","GO:0048525","negative regulation of viral process","4/44","76/18805",0.0526315789473684,22.494019138756,9.09265263935472,2.95803494289419e-05,0.0106460313104315,0.0077168273405825,"9582/684/64135/7538",4
"BP","GO:0030336","negative regulation of cell migration","7/44","388/18805",0.0180412371134021,7.71057872539831,6.46829564945903,2.9920239850208e-05,0.0106460313104315,0.0077168273405825,"684/10370/7122/1843/9314/65009/7057",7
"BP","GO:2000146","negative regulation of cell motility","7/44","403/18805",0.0173697270471464,7.42358448003609,6.31278382791536,3.80940167022e-05,0.0106460313104315,0.0077168273405825,"684/10370/7122/1843/9314/65009/7057",7
"BP","GO:0044344","cellular response to fibroblast growth factor stimulus","5/44","165/18805",0.0303030303030303,12.9511019283747,7.46707367345946,4.03065548216337e-05,0.0106460313104315,0.0077168273405825,"1277/2263/2321/7057/7538",5
"BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","5/44","165/18805",0.0303030303030303,12.9511019283747,7.46707367345946,4.03065548216337e-05,0.0106460313104315,0.0077168273405825,"467/64798/3479/9314/7057",5
"BP","GO:0040013","negative regulation of locomotion","7/44","421/18805",0.0166270783847981,7.10618656877564,6.13641297638123,5.02462044816995e-05,0.0106460313104315,0.0077168273405825,"684/10370/7122/1843/9314/65009/7057",7
"BP","GO:0071774","response to fibroblast growth factor","5/44","173/18805",0.0289017341040462,12.3522070415134,7.26435542312384,5.05149765619526e-05,0.0106460313104315,0.0077168273405825,"1277/2263/2321/7057/7538",5
"BP","GO:0055017","cardiac muscle tissue growth","4/44","92/18805",0.0434782608695652,18.5820158102767,8.18680297861405,6.26938827872092e-05,0.0117446540421372,0.00851316934689473,"10370/2263/3479/65009",4
"BP","GO:0034405","response to fluid shear stress","3/44","36/18805",0.0833333333333333,35.6155303030303,10.0675811817677,8.08509236347308e-05,0.0121207610361643,0.00878579232252404,"10370/10365/9314",3
"BP","GO:0060419","heart growth","4/44","100/18805",0.04,17.0954545454545,7.81533965899068,8.67947294004684e-05,0.0121207610361643,0.00878579232252404,"10370/2263/3479/65009",4
"BP","GO:0051338","regulation of transferase activity","7/44","463/18805",0.0151187904967603,6.46156489299038,5.76245725566187,9.13063956969625e-05,0.0121207610361643,0.00878579232252404,"64798/1843/2321/3479/56892/7057/7538",7
"BP","GO:0002040","sprouting angiogenesis","5/44","197/18805",0.0253807106598985,10.8473696354407,6.72863503046953,9.34578253085029e-05,0.0121207610361643,0.00878579232252404,"2321/10365/9314/26051/7057",5
"BP","GO:0009408","response to heat","4/44","104/18805",0.0384615384615385,16.4379370629371,7.64534324742065,0.000101088431253783,0.0121739353638484,0.00882433599140166,"11080/3479/56892/7057",4
"BP","GO:0045765","regulation of angiogenesis","6/44","363/18805",0.0165289256198347,7.06423741547708,5.65000675534936,0.000188622031577845,0.01967382517528,0.0142606674336643,"7122/2321/10365/9314/26051/7057",6
"BP","GO:0045859","regulation of protein kinase activity","6/44","369/18805",0.016260162601626,6.94937176644494,5.58951864600345,0.000206098651735806,0.01967382517528,0.0142606674336643,"64798/1843/2321/3479/56892/7057",6
"BP","GO:1901342","regulation of vasculature development","6/44","372/18805",0.0161290322580645,6.8933284457478,5.55977955223263,0.0002153045033393,0.01967382517528,0.0142606674336643,"7122/2321/10365/9314/26051/7057",6
"BP","GO:0045071","negative regulation of viral genome replication","3/44","50/18805",0.06,25.6431818181818,8.44980559018139,0.000216928978122359,0.01967382517528,0.0142606674336643,"9582/684/64135",3
"BP","GO:0097191","extrinsic apoptotic signaling pathway","5/44","237/18805",0.0210970464135021,9.01658995013425,6.01457226077718,0.000221709773624152,0.01967382517528,0.0142606674336643,"467/64798/3479/9314/7057",5
"BP","GO:0002548","monocyte chemotaxis","3/44","54/18805",0.0555555555555556,23.7436868686869,8.10529821322201,0.000272740229713479,0.0219819937979649,0.0159337546353482,"6368/1843/2321",3
"BP","GO:0001818","negative regulation of cytokine production","6/44","389/18805",0.0154241645244216,6.59207758822155,5.39726576776152,0.000273797075775363,0.0219819937979649,0.0159337546353482,"684/3479/10365/9314/7057/7538",6
