interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
MCIDAS,1.0,FRGCA,1.0,False,MCIDAS,FRGCA,1.0,1.0
ICMT-DT,1.0,FRGCA,1.0,False,ICMT-DT,FRGCA,1.0,1.0
TMEM171,1.0,LINC01971,1.0,False,TMEM171,LINC01971,1.0,1.0
GAGE12H,1.0,DLX6-AS1,1.0,False,GAGE12H,DLX6-AS1,1.0,1.0
RRM2,0.8833333,BIRC5,0.984127,False,RRM2,BIRC5,0.9647059,0.9440553784370422
TOP2A,0.8666667,UHRF1,0.9677419,False,TOP2A,UHRF1,0.9588235,0.9310773015022278
AURKB,0.8333333,IQGAP3,0.984127,False,AURKB,IQGAP3,0.9352941,0.9175848364830016
CDC20,0.8333333,CDCA5,0.9677419,False,CDC20,CDCA5,0.95,0.917025089263916
DLGAP5,0.81666666,BIRC5,0.984127,False,DLGAP5,BIRC5,0.9411765,0.9139900207519532
CEP55,0.81666666,CDK1,0.9677419,False,CEP55,CDK1,0.9382353,0.9075479507446288
PTTG1,0.8,CDCA5,0.984127,False,PTTG1,CDCA5,0.9235294,0.9025521278381348
AURKB,0.81666666,ASPM,0.9508197,False,AURKB,ASPM,0.92941177,0.8989660143852234
COL11A1,0.78333336,SCN7A,0.9836066,False,COL11A1,SCN7A,0.9264706,0.8978034853935242
CENPF,0.8,BIRC5,0.9614192,False,CENPF,BIRC5,0.92941177,0.8969437479972839
MKI67,0.78333336,ASPM,0.9677419,False,MKI67,ASPM,0.9235294,0.8915348649024963
RRM2,0.76666665,NCAPG,0.984127,False,RRM2,NCAPG,0.9235294,0.8914410471916199
CEP55,0.78333336,SHCBP1,0.9677419,False,CEP55,SHCBP1,0.92058825,0.8905544877052307
CENPF,0.8,ASPM,0.9265807,False,CENPF,ASPM,0.9411765,0.8892524242401123
TOP2A,0.78333336,MCM10,0.9601251,False,TOP2A,MCM10,0.92058825,0.8880155682563782
CEP55,0.78333336,UHRF1,0.9677419,False,CEP55,UHRF1,0.9117647,0.8876132965087891
MMP9,0.8,SLC12A5-AS1,0.9508197,False,MMP9,SLC12A5-AS1,0.9117647,0.887528121471405
TOP2A,0.78333336,PCLAF,0.9677419,False,TOP2A,PCLAF,0.90588236,0.8856525421142578
AURKB,0.78333336,KIF4A,0.94238657,False,AURKB,KIF4A,0.92941177,0.8850439190864563
HMMR,0.78333336,PBK,0.9677419,False,HMMR,PBK,0.90294117,0.8846721649169922
PBK,0.8,KIF4A,0.9265807,False,PBK,KIF4A,0.91764706,0.881409227848053
NUSAP1,0.76666665,BUB1,0.9508197,False,NUSAP1,BUB1,0.92058825,0.8793582320213318
APOC4-APOC2,0.9178263,APOC2,0.7470848,False,APOC4-APOC2,APOC2,0.96732014,0.8774104118347168
PRC1-AS1,0.78333336,SKA1,0.92403245,False,PRC1-AS1,SKA1,0.91764706,0.8750042915344238
UHRF1,0.76666665,SKA3,0.9265807,False,UHRF1,SKA3,0.9264706,0.873239278793335
LINC01016,0.78333336,LOC105375027,0.90827006,False,LINC01016,LOC105375027,0.9264706,0.8726913332939148
CCNB2,0.76666665,ASPM,0.93333334,False,CCNB2,ASPM,0.9147059,0.8715686798095703
PTTG1,0.75,ASPM,0.9508197,False,PTTG1,ASPM,0.90588236,0.868900716304779
RRM2,0.75,KIF18B,0.9508197,False,RRM2,KIF18B,0.90588236,0.868900716304779
SPC25,0.76666665,ASPM,0.93333334,False,SPC25,ASPM,0.90294117,0.867647111415863
MELK,0.75,BUB1,0.93333334,False,MELK,BUB1,0.9147059,0.8660130500793457
HMMR,0.75,ANLN,0.93333334,False,HMMR,ANLN,0.9147059,0.8660130500793457
UHRF1,0.78333336,KIF4A,0.90827006,False,UHRF1,KIF4A,0.90588236,0.8658285737037659
LOC107985492,0.9310345,LUCAT1,0.6706538,False,LOC107985492,LUCAT1,0.9911111,0.8642664551734924
PRC1-AS1,0.75,PRC1,0.91525424,False,PRC1-AS1,PRC1,0.90882355,0.8580259680747986
HMMR,0.75,TTK,0.91525424,False,HMMR,TTK,0.90588236,0.8570454716682434
SKA1,0.7,IQGAP3,0.9614192,False,SKA1,IQGAP3,0.90294117,0.8547868132591248
LOC105376041,1.0,RAET1K,0.0,False,LOC105376041,RAET1K,1.0,0.6666666865348816
LOC107985436,1.0,MKRN3,0.0,False,LOC107985436,MKRN3,1.0,0.6666666865348816
IL36G,0.9310345,MT1H,0.0,False,IL36G,MT1H,0.9911111,0.6407151818275452
MTNR1B,1.0,CDC20B,,False,MTNR1B,CDC20B,1.0,
IL37,1.0,KIF4B,,False,IL37,KIF4B,1.0,
