"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002507","tolerance induction","3/29","30/18870",1.28848026562559e-05,0.00612845719240253,0.00398929429004236,"29851/3620/5133",3
"BP","GO:0050863","regulation of T cell activation","6/29","381/18870",2.08806037219848e-05,0.00612845719240253,0.00398929429004236,"941/29851/3620/3604/55423/26279",6
"BP","GO:0006959","humoral immune response","5/29","258/18870",4.17282711262555e-05,0.00717018863999763,0.00466740513999666,"4283/3627/3512/5133/3502",5
"BP","GO:0019730","antimicrobial humoral response","4/29","133/18870",4.88598885178714e-05,0.00717018863999763,0.00466740513999666,"4283/3627/3512/3502",4
"BP","GO:0042129","regulation of T cell proliferation","4/29","182/18870",0.000164672386766581,0.0105884596903182,0.00689251478092979,"941/3620/3604/26279",4
"BP","GO:0032496","response to lipopolysaccharide","5/29","348/18870",0.000171000712292709,0.0105884596903182,0.00689251478092979,"4283/941/3627/3620/115362",5
"BP","GO:0070234","positive regulation of T cell apoptotic process","2/29","13/18870",0.000176024055677654,0.0105884596903182,0.00689251478092979,"3620/5133",2
"BP","GO:0042130","negative regulation of T cell proliferation","3/29","72/18870",0.000181239021003916,0.0105884596903182,0.00689251478092979,"941/3620/26279",3
"BP","GO:0002237","response to molecule of bacterial origin","5/29","369/18870",0.000224507151422052,0.0105884596903182,0.00689251478092979,"4283/941/3627/3620/115362",5
"BP","GO:0002517","T cell tolerance induction","2/29","15/18870",0.000236503980789979,0.0105884596903182,0.00689251478092979,"29851/3620",2
"BP","GO:1903037","regulation of leukocyte cell-cell adhesion","5/29","382/18870",0.000263512294895094,0.0105884596903182,0.00689251478092979,"941/29851/3620/55423/26279",5
"BP","GO:0070230","positive regulation of lymphocyte apoptotic process","2/29","16/18870",0.00027003267565961,0.0105884596903182,0.00689251478092979,"3620/5133",2
"BP","GO:1904427","positive regulation of calcium ion transmembrane transport","3/29","84/18870",0.000285993367478946,0.0105884596903182,0.00689251478092979,"4283/5354/3627",3
"BP","GO:0042098","T cell proliferation","4/29","213/18870",0.000300391124853052,0.0105884596903182,0.00689251478092979,"941/3620/3604/26279",4
"BP","GO:0050672","negative regulation of lymphocyte proliferation","3/29","88/18870",0.000328014333407054,0.0105884596903182,0.00689251478092979,"941/3620/26279",3
"BP","GO:0032945","negative regulation of mononuclear cell proliferation","3/29","89/18870",0.000339106674782997,0.0105884596903182,0.00689251478092979,"941/3620/26279",3
"BP","GO:0070098","chemokine-mediated signaling pathway","3/29","91/18870",0.000362011424614394,0.0105884596903182,0.00689251478092979,"4283/3627/6362",3
"BP","GO:0071222","cellular response to lipopolysaccharide","4/29","226/18870",0.000376121118491289,0.0105884596903182,0.00689251478092979,"4283/941/3627/115362",4
"BP","GO:0007159","leukocyte cell-cell adhesion","5/29","419/18870",0.000403118493787373,0.0105884596903182,0.00689251478092979,"941/29851/3620/55423/26279",5
"BP","GO:0070664","negative regulation of leukocyte proliferation","3/29","96/18870",0.000423575849982605,0.0105884596903182,0.00689251478092979,"941/3620/26279",3
