"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0006270","DNA replication initiation","4/67","38/18805",0.105263157894737,29.5443833464258,10.5321234717891,9.91540212118327e-06,0.0123446756408732,0.0100197747750905,"4173/1017/8318/5422",4
"BP","GO:1902969","mitotic DNA replication","3/67","17/18805",0.176470588235294,49.5302897278314,11.9701053947926,2.83636017817583e-05,0.0134544840620891,0.0109205704498884,"4173/8318/5422",3
"BP","GO:0043368","positive T cell selection","4/67","51/18805",0.0784313725490196,22.0134621012584,8.98538413876561,3.24204435231063e-05,0.0134544840620891,0.0109205704498884,"916/10538/64919/3718",4
"BP","GO:1901739","regulation of myoblast fusion","3/67","20/18805",0.15,42.1007462686567,10.9966400815764,4.71881946113809e-05,0.0146873255727923,0.0119212281123489,"3627/92304/8740",3
"BP","GO:0042113","B cell activation","7/67","287/18805",0.024390243902439,6.84564979978158,5.96729637033186,7.12809173893089e-05,0.0165197221302865,0.0134085252547665,"10459/9156/8935/10538/3718/259307/64092",7
"BP","GO:0045058","T cell selection","4/67","64/18805",0.0625,17.5419776119403,7.92650870069799,7.96131187001758e-05,0.0165197221302865,0.0134085252547665,"916/10538/64919/3718",4
"BP","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","4/67","72/18805",0.0555555555555556,15.5928689883914,7.41829620787853,0.000126181616207881,0.0196370140223514,0.0159387304683639,"10459/9156/10538/64919",4
"BP","GO:0016444","somatic cell DNA recombination","4/67","72/18805",0.0555555555555556,15.5928689883914,7.41829620787853,0.000126181616207881,0.0196370140223514,0.0159387304683639,"10459/9156/10538/64919",4
"BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion","3/67","29/18805",0.103448275862069,29.0349974266598,9.03439108393492,0.000147819937871263,0.020448424738858,0.0165973263574751,"3627/92304/8740",3
"BP","GO:0002200","somatic diversification of immune receptors","4/67","78/18805",0.0512820512820513,14.3934175277459,7.08770297412285,0.000172170419843526,0.0214352172705189,0.0173982740052405,"10459/9156/10538/64919",4
"BP","GO:0006310","DNA recombination","7/67","352/18805",0.0198863636363636,5.58153833107191,5.188598557465,0.000251563143927072,0.0274842691975878,0.0223080942123731,"10459/9156/4173/9401/10538/64919/8318",7
"BP","GO:0006261","DNA-templated DNA replication","5/67","162/18805",0.0308641975308642,8.66270499355076,5.85709972802337,0.00027998727524498,0.0274842691975878,0.0223080942123731,"9156/4173/1017/8318/5422",5
"BP","GO:0033260","nuclear DNA replication","3/67","41/18805",0.0731707317073171,20.5369493993447,7.48836273184622,0.000418268067451001,0.0274842691975878,0.0223080942123731,"4173/8318/5422",3
"BP","GO:0006260","DNA replication","6/67","280/18805",0.0214285714285714,6.01439232409382,5.05497628678652,0.000481523953460384,0.0274842691975878,0.0223080942123731,"9156/4173/9401/1017/8318/5422",6
"BP","GO:0000075","cell cycle checkpoint signaling","5/67","186/18805",0.0268817204301075,7.54493660728615,5.36394907306041,0.000527410580688843,0.0274842691975878,0.0223080942123731,"10459/3619/1017/332/8318",5
"BP","GO:0044786","cell cycle DNA replication","3/67","45/18805",0.0666666666666667,18.7114427860697,7.11286696077763,0.000551140459707722,0.0274842691975878,0.0223080942123731,"4173/8318/5422",3
"BP","GO:0048672","positive regulation of collateral sprouting","2/67","10/18805",0.2,56.134328358209,10.428019357585,0.000552456952561939,0.0274842691975878,0.0223080942123731,"23566/10507",2
"BP","GO:0070244","negative regulation of thymocyte apoptotic process","2/67","10/18805",0.2,56.134328358209,10.428019357585,0.000552456952561939,0.0274842691975878,0.0223080942123731,"64919/3718",2
"BP","GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","2/67","10/18805",0.2,56.134328358209,10.428019357585,0.000552456952561939,0.0274842691975878,0.0223080942123731,"3619/332",2
"BP","GO:0007520","myoblast fusion","3/67","47/18805",0.0638297872340425,17.9152111781518,6.94278941425304,0.000626597904259209,0.0274842691975878,0.0223080942123731,"3627/92304/8740",3
"BP","GO:0051256","mitotic spindle midzone assembly","2/67","11/18805",0.181818181818182,51.0312075983718,9.92495673265337,0.000673672149061271,0.0274842691975878,0.0223080942123731,"3619/332",2
"BP","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","2/67","11/18805",0.181818181818182,51.0312075983718,9.92495673265337,0.000673672149061271,0.0274842691975878,0.0223080942123731,"3619/332",2
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","5/67","198/18805",0.0252525252525253,7.08766772199608,5.14927707616662,0.000700018319391908,0.0274842691975878,0.0223080942123731,"8613/10507/916/3718/64092",5
"BP","GO:0007094","mitotic spindle assembly checkpoint signaling","3/67","49/18805",0.0612244897959184,17.1839780688395,6.78287969947022,0.000708351129589265,0.0274842691975878,0.0223080942123731,"10459/3619/332",3
