"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","7/34","372/18805",0.0188172043010753,10.4075743200506,7.79959390574903,3.80318253539918e-06,0.00298578935895915,0.00225578651333972,"26191/2215/925/926/50852/3702/3135",7
"BP","GO:0050852","T cell receptor signaling pathway","5/34","151/18805",0.033112582781457,18.3141799766264,9.09128536434972,7.20335189133692e-06,0.00298578935895915,0.00225578651333972,"26191/925/926/50852/3702",5
"BP","GO:0030217","T cell differentiation","6/34","324/18805",0.0185185185185185,10.2423747276688,7.14190747184898,2.23608887464793e-05,0.00617905892361046,0.00466832589619481,"26191/925/3575/3702/3135/64919",6
"BP","GO:0050851","antigen receptor-mediated signaling pathway","5/34","213/18805",0.0234741784037559,12.9832919083126,7.48555076514647,3.78777052394243e-05,0.00785015441087069,0.00593085121512039,"26191/925/926/50852/3702",5
"BP","GO:0030098","lymphocyte differentiation","6/34","432/18805",0.0138888888888889,7.68178104575163,5.97950111253766,0.000110630426075683,0.0155196630055323,0.0117252231455675,"26191/925/3575/3702/3135/64919",6
"BP","GO:0006968","cellular defense response","3/34","52/18805",0.0576923076923077,31.9089366515837,9.49885447876087,0.000112325667108798,0.0155196630055323,0.0117252231455675,"50852/3702/3135",3
"BP","GO:0001915","negative regulation of T cell mediated cytotoxicity","2/34","10/18805",0.2,110.617647058824,14.7563920673093,0.000141494338166951,0.0167569723343432,0.0126600197307272,"3575/3135",2
"BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","5/34","340/18805",0.0147058823529412,8.13365051903114,5.64933731480583,0.000339241108382354,0.0351538598561214,0.0265590078273027,"26191/925/926/50852/3702",5
"CC","GO:0033106","cis-Golgi network membrane","2/34","11/19880",0.181818181818182,106.310160427807,14.4603513028513,0.00015464973814104,0.0143824256471167,0.0109068762688944,"666/3135",2
"MF","GO:0042288","MHC class I protein binding","3/34","20/18639",0.15,82.2308823529412,15.5375402824016,6.18922223052444e-06,0.000786031223276604,0.000690586901511148,"925/926/6890",3
"MF","GO:0042287","MHC protein binding","3/34","41/18639",0.0731707317073171,40.1126255380201,10.7176618792899,5.63787822805168e-05,0.00358005267481281,0.00314534259038672,"925/926/6890",3
