interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
PRC1-AS1,0.9558824,PRC1,1.0,False,PRC1-AS1,PRC1,0.99264705,0.9828431010246276
FAM72A,0.9264706,FAM72B,0.98539865,False,FAM72A,FAM72B,0.9877451,0.96653813123703
ANKRD18A,0.93846154,FAM95C,0.9522031,False,ANKRD18A,FAM95C,0.98263025,0.9577649235725404
MIR31HG,0.92781705,IFNE,0.94629127,False,MIR31HG,IFNE,0.9789931,0.9510338306427002
FAM72D,0.89705884,FAM72B,0.97036463,False,FAM72D,FAM72B,0.96813726,0.9451869130134584
NCAPG,0.86764705,FAM72B,0.98539865,False,NCAPG,FAM72B,0.9558824,0.9363093376159668
CDK1,0.85294116,PRC1,1.0,False,CDK1,PRC1,0.95343137,0.9354575276374816
KNL1,0.8382353,FAM72B,0.98539865,False,KNL1,FAM72B,0.9558824,0.9265053868293762
NEK2,0.8382353,FAM72B,0.98539865,False,NEK2,FAM72B,0.95343137,0.9256884455680848
BUB1B,0.8382353,FAM72B,0.98539865,False,BUB1B,FAM72B,0.95343137,0.9256884455680848
DLX6,0.8793571,DLX6-AS1,0.9110675,False,DLX6,DLX6-AS1,0.9653174,0.9185807108879088
NCAPG,0.8088235,KIF18B,1.0,False,NCAPG,KIF18B,0.9313725,0.9133987426757812
POLQ,0.8088235,PRC1,1.0,False,POLQ,PRC1,0.9313725,0.9133987426757812
CKAP2L,0.8235294,FAM72B,0.98539865,False,CKAP2L,FAM72B,0.9264706,0.9117994904518129
TOP2A,0.8235294,FAM72B,0.98539865,False,TOP2A,FAM72B,0.9264706,0.9117994904518129
CDKN3,0.8088235,FAM72B,0.98539865,False,CDKN3,FAM72B,0.9387255,0.9109825491905212
ARHGAP11A,0.8235294,FAM72B,0.98539865,False,ARHGAP11A,FAM72B,0.92401963,0.9109825491905212
SKA3,0.8088235,KIF18B,1.0,False,SKA3,KIF18B,0.92156863,0.910130739212036
KLK7,0.9714286,KLK5,0.75889504,False,KLK7,KLK5,0.99622643,0.9088500142097472
BIRC5,0.7941176,PRR11,1.0,False,BIRC5,PRR11,0.9264706,0.906862735748291
TTK,0.8088235,FAM72B,0.98539865,False,TTK,FAM72B,0.92401963,0.9060805439949036
OLR1,0.87315863,TMEM52B,0.8772664,False,OLR1,TMEM52B,0.9661971,0.9055407047271729
RUNX3,0.8191938,RUNX3-AS1,0.9489113,False,RUNX3,RUNX3-AS1,0.9454324,0.9045124650001526
FAM72C,0.8088235,FAM72B,0.97036463,False,FAM72C,FAM72B,0.9338235,0.9043372273445128
CDCA2,0.7941176,FAM72B,0.98539865,False,CDCA2,FAM72B,0.9264706,0.9019955992698668
CLSPN,0.7941176,KIF18B,1.0,False,CLSPN,KIF18B,0.90931374,0.9011437892913818
