interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
APOC2,1.0,APOC4-APOC2,0.983801,False,APOC2,APOC4-APOC2,1.0,0.9946002960205078
NUSAP1,0.9117647,KNL1,1.0,False,NUSAP1,KNL1,0.97794116,0.9632351994514464
TACC3,0.9117647,LOC112268460,0.98539865,False,TACC3,LOC112268460,0.98039216,0.9591851830482484
FAM95C,0.93846154,ANKRD18A,0.9522031,False,FAM95C,ANKRD18A,0.98263025,0.9577649235725404
KIFC1,0.88235295,KIF4A,1.0,False,KIFC1,KIF4A,0.9730392,0.9517974257469176
MIR31HG,0.92781705,IFNE,0.94629127,False,MIR31HG,IFNE,0.9789931,0.9510338306427002
NCAPG,0.88235295,KNL1,1.0,False,NCAPG,KNL1,0.96568626,0.949346363544464
LOC105370924,0.9331953,LINC01583,0.922679,False,LOC105370924,LINC01583,0.9760432,0.9439725279808044
EXO1,0.86764705,CDC45,1.0,False,EXO1,CDC45,0.9632353,0.9436274170875548
BUB1B,0.85294116,KNL1,1.0,False,BUB1B,KNL1,0.96568626,0.9395424723625184
CDCA8,0.86764705,ZWINT,0.98539865,False,CDCA8,ZWINT,0.9583333,0.9371263384819032
APOBEC3B-AS1,0.86764705,APOBEC3B,0.98539865,False,APOBEC3B-AS1,APOBEC3B,0.95343137,0.9354923367500304
FAM72D,0.85294116,KNL1,0.98539865,False,FAM72D,KNL1,0.9607843,0.9330413937568665
CCNB1,0.86764705,ZWINT,1.0,False,CCNB1,ZWINT,0.9289216,0.9321895241737366
SGO1,0.8382353,CCNB2,1.0,False,SGO1,CCNB2,0.95343137,0.9305555820465088
ARHGAP11A,0.8382353,KNL1,1.0,False,ARHGAP11A,KNL1,0.95098037,0.9297385811805724
RRM2,0.8382353,CCNB2,1.0,False,RRM2,CCNB2,0.95098037,0.9297385811805724
DEPDC1B,0.8382353,ZWINT,1.0,False,DEPDC1B,ZWINT,0.9460784,0.9281045794487
ESCO2,0.8382353,CKAP2L,1.0,False,ESCO2,CKAP2L,0.9460784,0.9281045794487
FAM72B,0.8382353,KNL1,0.98539865,False,FAM72B,KNL1,0.9558824,0.9265053868293762
TPX2,0.8382353,KIF4A,1.0,False,TPX2,KIF4A,0.9411765,0.9264705777168274
TTK,0.8382353,CDC45,1.0,False,TTK,CDC45,0.9387255,0.925653636455536
SGO1-AS1,0.8235294,CDC45,1.0,False,SGO1-AS1,CDC45,0.95343137,0.925653636455536
MKI67,0.8235294,CDC45,1.0,False,MKI67,CDC45,0.9460784,0.9232026934623718
SGO1-AS1,0.8235294,CCNB2,1.0,False,SGO1-AS1,CCNB2,0.9460784,0.9232026934623718
CXCL9,0.8235294,CXCL10,1.0,False,CXCL9,CXCL10,0.9436275,0.9223856925964355
DLX6-AS1,0.8793571,DLX6,0.9110675,False,DLX6-AS1,DLX6,0.9653174,0.9185807108879088
LMNB1,0.8235294,ZWINT,1.0,False,LMNB1,ZWINT,0.9313725,0.9183006286621094
GTSE1,0.8235294,KIF4A,1.0,False,GTSE1,KIF4A,0.9313725,0.9183006286621094
ESPL1,0.8088235,TROAP,1.0,False,ESPL1,TROAP,0.9436275,0.9174836277961732
TTK,0.8088235,ZWINT,1.0,False,TTK,ZWINT,0.9338235,0.9142157435417176
