interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
APOC4-APOC2,1.0,APOC2,0.983801,False,APOC4-APOC2,APOC2,1.0,0.9946002960205078
FAM72A,0.9264706,FAM72B,0.98539865,False,FAM72A,FAM72B,0.9877451,0.96653813123703
NUSAP1,0.9117647,BUB1B,1.0,False,NUSAP1,BUB1B,0.98284316,0.964869260787964
POLQ,0.9117647,ANLN,1.0,False,POLQ,ANLN,0.9754902,0.962418258190155
C15orf48,0.9705882,MIR147B,0.9161209,False,C15orf48,MIR147B,0.99264705,0.9597854018211364
LOC112268460,0.9117647,TACC3,0.98539865,False,LOC112268460,TACC3,0.98039216,0.9591851830482484
GTSE1,0.89705884,TPX2,1.0,False,GTSE1,TPX2,0.97794116,0.9583333134651184
ANKRD18A,0.93846154,FAM95C,0.9522031,False,ANKRD18A,FAM95C,0.98263025,0.9577649235725404
BUB1,0.89705884,CKAP2L,1.0,False,BUB1,CKAP2L,0.9754902,0.9575163722038268
CDCA2,0.88235295,CKAP2L,1.0,False,CDCA2,CKAP2L,0.9754902,0.9526143670082092
ARHGAP11A,0.89705884,NCAPG,1.0,False,ARHGAP11A,NCAPG,0.9583333,0.9517974257469176
KIF4A,0.88235295,KIFC1,1.0,False,KIF4A,KIFC1,0.9730392,0.9517974257469176
MKI67,0.88235295,LMNB1,1.0,False,MKI67,LMNB1,0.9705882,0.9509803652763368
KIF14,0.88235295,ASPM,0.98539865,False,KIF14,ASPM,0.9730392,0.9469302296638488
DEPDC1B,0.86764705,KIF18A,1.0,False,DEPDC1B,KIF18A,0.9705882,0.9460784792900084
FAM72D,0.89705884,FAM72B,0.97036463,False,FAM72D,FAM72B,0.96813726,0.9451869130134584
PRC1-AS1,0.86764705,CDK1,1.0,False,PRC1-AS1,CDK1,0.9632353,0.9436274170875548
TTK,0.86764705,UBE2C,1.0,False,TTK,UBE2C,0.9632353,0.9436274170875548
KIFC1,0.86764705,TPX2,1.0,False,KIFC1,TPX2,0.9632353,0.9436274170875548
EXO1,0.86764705,CDC45,1.0,False,EXO1,CDC45,0.9632353,0.9436274170875548
SGO1-AS1,0.86764705,SGO1,1.0,False,SGO1-AS1,SGO1,0.9607843,0.9428104758262634
CCNB1,0.86764705,GTSE1,1.0,False,CCNB1,GTSE1,0.9607843,0.9428104758262634
KIFC1,0.86764705,ERCC6L,1.0,False,KIFC1,ERCC6L,0.95343137,0.9403594136238098
CDC25C,0.86764705,LMNB1,0.98539865,False,CDC25C,LMNB1,0.96568626,0.939577341079712
SGO1-AS1,0.85294116,UBE2C,1.0,False,SGO1-AS1,UBE2C,0.9607843,0.9379084706306458
CDCA8,0.86764705,ZWINT,0.98539865,False,CDCA8,ZWINT,0.9583333,0.9371263384819032
NCAPG,0.86764705,FAM72B,0.98539865,False,NCAPG,FAM72B,0.9558824,0.9363093376159668
MELK,0.85294116,LMNB1,1.0,False,MELK,LMNB1,0.9558824,0.936274528503418
APOBEC3B-AS1,0.86764705,APOBEC3B,0.98539865,False,APOBEC3B-AS1,APOBEC3B,0.95343137,0.9354923367500304
PRC1,0.85294116,CDK1,1.0,False,PRC1,CDK1,0.95343137,0.9354575276374816
TOP2A,0.8382353,NCAPG,1.0,False,TOP2A,NCAPG,0.9607843,0.9330065846443176
NEK2,0.8382353,CKAP2L,1.0,False,NEK2,CKAP2L,0.9558824,0.9313725829124452
DIAPH3,0.8382353,ARHGAP11A,1.0,False,DIAPH3,ARHGAP11A,0.9558824,0.9313725829124452
NEIL3,0.85294116,NUF2,0.98539865,False,NEIL3,NUF2,0.95343137,0.9305903911590576
CCNB2,0.8382353,SGO1,1.0,False,CCNB2,SGO1,0.95343137,0.9305555820465088
MKI67,0.8382353,ERCC6L,1.0,False,MKI67,ERCC6L,0.95098037,0.9297385811805724
RRM2,0.8382353,CCNB2,1.0,False,RRM2,CCNB2,0.95098037,0.9297385811805724
FAM72D,0.85294116,FAM72C,0.97036463,False,FAM72D,FAM72C,0.9607843,0.928030014038086
KNL1,0.8382353,FAM72B,0.98539865,False,KNL1,FAM72B,0.9558824,0.9265053868293762
BUB1B,0.8382353,FAM72B,0.98539865,False,BUB1B,FAM72B,0.95343137,0.9256884455680848
NEK2,0.8382353,FAM72B,0.98539865,False,NEK2,FAM72B,0.95343137,0.9256884455680848
SGO1-AS1,0.8235294,CDC45,1.0,False,SGO1-AS1,CDC45,0.95343137,0.925653636455536
KLK5,0.9714286,KLK7,0.75889504,False,KLK5,KLK7,0.99622643,0.9088500142097472
