interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
APOC2,1.0,APOC4-APOC2,0.983801,False,APOC2,APOC4-APOC2,1.0,0.9946002960205078
CD3D,0.9558824,CCL5,0.98539865,False,CD3D,CCL5,0.99019605,0.977159023284912
MINDY4,0.9411765,INMT-MINDY4,0.9634854,False,MINDY4,INMT-MINDY4,0.99019605,0.9649526476860046
ANKRD18A,0.93846154,FAM95C,0.9522031,False,ANKRD18A,FAM95C,0.98263025,0.9577649235725404
BUB1,0.89705884,CKAP2L,1.0,False,BUB1,CKAP2L,0.9754902,0.9575163722038268
CD2,0.9117647,CCL5,0.97036463,False,CD2,CCL5,0.97794116,0.9533568024635316
CD86,0.89705884,CCR1,0.98539865,False,CD86,CCR1,0.9754902,0.9526492953300476
CDCA2,0.88235295,CKAP2L,1.0,False,CDCA2,CKAP2L,0.9754902,0.9526143670082092
EVI2B,0.88235295,PTPRC,1.0,False,EVI2B,PTPRC,0.9705882,0.9509803652763368
THBS4,0.88235295,THBS4-AS1,1.0,False,THBS4,THBS4-AS1,0.96813726,0.9501633644104004
PCDHAC2,0.9259259,PCDHAC1,0.9456211,False,PCDHAC2,PCDHAC1,0.9730061,0.9481843113899232
KNL1,0.88235295,SMC4,1.0,False,KNL1,SMC4,0.9583333,0.9468954205513
UBASH3A,0.9225155,CCL5,0.9327679,False,UBASH3A,CCL5,0.9797672,0.945016860961914
TTK,0.86764705,LMNB2,1.0,False,TTK,LMNB2,0.96568626,0.9444444179534912
LOC105370924,0.9331953,LINC01583,0.922679,False,LOC105370924,LINC01583,0.9760432,0.9439725279808044
TNXA,0.88235295,TNXB,0.98539865,False,TNXA,TNXB,0.9632353,0.9436623454093932
ITGB2,0.86764705,NCF2,1.0,False,ITGB2,NCF2,0.9632353,0.9436274170875548
SASH3,0.86764705,NCF2,1.0,False,SASH3,NCF2,0.9632353,0.9436274170875548
TMEM176B,0.86764705,TMEM176A,1.0,False,TMEM176B,TMEM176A,0.9607843,0.9428104758262634
SP140,0.86764705,PTPRC,1.0,False,SP140,PTPRC,0.9558824,0.9411764740943908
DEPDC1B,0.86764705,LMNB2,1.0,False,DEPDC1B,LMNB2,0.95343137,0.9403594136238098
SIT1,0.88235295,CCL5,0.97036463,False,SIT1,CCL5,0.96568626,0.9394679665565492
