interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
APOC4-APOC2,1.0,APOC2,0.983801,False,APOC4-APOC2,APOC2,1.0,0.9946002960205078
CCL5,0.9558824,CD3D,0.98539865,False,CCL5,CD3D,0.99019605,0.977159023284912
RN7SL2,0.9264706,LOC105378179,1.0,False,RN7SL2,LOC105378179,0.97794116,0.968137264251709
INMT-MINDY4,0.9411765,MINDY4,0.9634854,False,INMT-MINDY4,MINDY4,0.99019605,0.9649526476860046
NUSAP1,0.9117647,BUB1B,1.0,False,NUSAP1,BUB1B,0.98284316,0.964869260787964
ANLN,0.9117647,POLQ,1.0,False,ANLN,POLQ,0.9754902,0.962418258190155
MIR147B,0.9705882,C15orf48,0.9161209,False,MIR147B,C15orf48,0.99264705,0.9597854018211364
FAM95C,0.93846154,ANKRD18A,0.9522031,False,FAM95C,ANKRD18A,0.98263025,0.9577649235725404
GINS1,0.89705884,SKA1,1.0,False,GINS1,SKA1,0.9754902,0.9575163722038268
MCM10,0.89705884,HROB,1.0,False,MCM10,HROB,0.9705882,0.9558823704719543
KIFC1,0.88235295,KIF4A,1.0,False,KIFC1,KIF4A,0.9730392,0.9517974257469176
IFNE,0.92781705,MIR31HG,0.94629127,False,IFNE,MIR31HG,0.9789931,0.9510338306427002
MKI67,0.88235295,LMNB1,1.0,False,MKI67,LMNB1,0.9705882,0.9509803652763368
THBS4-AS1,0.88235295,THBS4,1.0,False,THBS4-AS1,THBS4,0.96813726,0.9501633644104004
PCDHAC2,0.9259259,PCDHAC1,0.9456211,False,PCDHAC2,PCDHAC1,0.9730061,0.9481843113899232
CD52,0.9117647,TBC1D10C,0.9489113,False,CD52,TBC1D10C,0.98039216,0.9470227360725404
DEPDC1B,0.86764705,KIF18A,1.0,False,DEPDC1B,KIF18A,0.9705882,0.9460784792900084
FBXO5,0.88235295,WDR76,0.98539865,False,FBXO5,WDR76,0.96568626,0.9444792866706848
GPR84,0.88235295,SLC31A2,0.98539865,False,GPR84,SLC31A2,0.96568626,0.9444792866706848
LINC01583,0.9331953,LOC105370924,0.922679,False,LINC01583,LOC105370924,0.9760432,0.9439725279808044
TNXA,0.88235295,TNXB,0.98539865,False,TNXA,TNXB,0.9632353,0.9436623454093932
TPX2,0.86764705,KIFC1,1.0,False,TPX2,KIFC1,0.9632353,0.9436274170875548
