interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
LOC105378179,0.9264706,RN7SL2,1.0,False,LOC105378179,RN7SL2,0.97794116,0.968137264251709
NUSAP1,0.9117647,BUB1B,1.0,False,NUSAP1,BUB1B,0.98284316,0.964869260787964
KNL1,0.9117647,NUSAP1,1.0,False,KNL1,NUSAP1,0.97794116,0.9632351994514464
THBS4,0.88235295,THBS4-AS1,1.0,False,THBS4,THBS4-AS1,0.96813726,0.9501633644104004
PCDHAC2,0.9259259,PCDHAC1,0.9456211,False,PCDHAC2,PCDHAC1,0.9730061,0.9481843113899232
ITGAL,0.86764705,MYO1G,1.0,False,ITGAL,MYO1G,0.96813726,0.9452614784240724
CDK2,0.86764705,BUB1B,1.0,False,CDK2,BUB1B,0.9632353,0.9436274170875548
TMEM176B,0.86764705,TMEM176A,1.0,False,TMEM176B,TMEM176A,0.9607843,0.9428104758262634
CD68,0.86764705,MYO1G,1.0,False,CD68,MYO1G,0.9583333,0.9419934749603271
NRN1,0.86764705,LOC105374898,0.98539865,False,NRN1,LOC105374898,0.96568626,0.939577341079712
KNL1,0.85294116,BUB1B,1.0,False,KNL1,BUB1B,0.96568626,0.9395424723625184
NCAPG,0.85294116,BUB1B,1.0,False,NCAPG,BUB1B,0.9607843,0.9379084706306458
CBR3-AS1,0.86764705,CBR3,0.98539865,False,CBR3-AS1,CBR3,0.9583333,0.9371263384819032
XRCC2,0.85294116,ATAD5,1.0,False,XRCC2,ATAD5,0.9558824,0.936274528503418
ITGB2,0.85294116,MYO1G,1.0,False,ITGB2,MYO1G,0.95343137,0.9354575276374816
DENND2D,0.86764705,ZBP1,0.98539865,False,DENND2D,ZBP1,0.95098037,0.934675395488739
CCL5,0.87823474,P2RY10,0.9489113,False,CCL5,P2RY10,0.9724097,0.9331852793693542
CD3D,0.8634745,P2RY10,0.9634854,False,CD3D,P2RY10,0.9699573,0.9323057532310486
CDK2,0.8382353,NUSAP1,1.0,False,CDK2,NUSAP1,0.9558824,0.9313725829124452
FBXO5,0.85294116,BUB1B,0.98539865,False,FBXO5,BUB1B,0.95343137,0.9305903911590576
CYTIP,0.85294116,MYO1G,0.98539865,False,CYTIP,MYO1G,0.9485294,0.9289564490318298
RN7SL1,0.8382353,RN7SL2,1.0,False,RN7SL1,RN7SL2,0.9485294,0.928921639919281
SASH3,0.8382353,CORO1A,1.0,False,SASH3,CORO1A,0.9411765,0.9264705777168274
FAM72B,0.8382353,BUB1B,0.98539865,False,FAM72B,BUB1B,0.95343137,0.9256884455680848
CD180,0.8382353,MYO1G,1.0,False,CD180,MYO1G,0.9313725,0.9232026934623718
MELK,0.8235294,ZGRF1,1.0,False,MELK,ZGRF1,0.9436275,0.9223856925964355
WDR76,0.8235294,BUB1B,1.0,False,WDR76,BUB1B,0.9411765,0.9215686321258544
FAM72D,0.8235294,BUB1B,0.98539865,False,FAM72D,BUB1B,0.95343137,0.920786440372467
LOC100288637,0.8235294,NUSAP1,1.0,False,LOC100288637,NUSAP1,0.9387255,0.9207516312599182
CD2,0.87823474,P2RY10,0.9161209,False,CD2,P2RY10,0.9650523,0.9198026657104492
CKS2,0.8088235,BUB1B,1.0,False,CKS2,BUB1B,0.9485294,0.9191176891326904
DLX6-AS1,0.8793571,DLX6,0.9110675,False,DLX6-AS1,DLX6,0.9653174,0.9185807108879088
OIP5,0.8088235,NUSAP1,1.0,False,OIP5,NUSAP1,0.9460784,0.9183006286621094
FAM72D,0.8235294,NUSAP1,0.98539865,False,FAM72D,NUSAP1,0.9436275,0.917518436908722
CKAP2,0.8235294,NUSAP1,1.0,False,CKAP2,NUSAP1,0.9289216,0.9174836277961732
SIT1,0.8487143,P2RY10,0.94731754,False,SIT1,P2RY10,0.95401615,0.9166826605796814
CD5,0.8518519,P2RY10,0.94731754,False,CD5,P2RY10,0.94846624,0.9158785343170166
RIMBP3,0.89705884,RIMBP3B,0.8772664,False,RIMBP3,RIMBP3B,0.9730392,0.9157881736755372
WDHD1,0.8088235,NDRG2,1.0,False,WDHD1,NDRG2,0.9362745,0.915032684803009
ARHGAP11A,0.8088235,BUB1B,1.0,False,ARHGAP11A,BUB1B,0.9362745,0.915032684803009
