interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
GAGE12H,1.0,DLX6-AS1,1.0,False,GAGE12H,DLX6-AS1,1.0,1.0
FRGCA,1.0,MCIDAS,1.0,False,FRGCA,MCIDAS,1.0,1.0
ICMT-DT,1.0,MCIDAS,1.0,False,ICMT-DT,MCIDAS,1.0,1.0
TMEM171,1.0,LINC01971,1.0,False,TMEM171,LINC01971,1.0,1.0
IGF2,0.98333335,INS-IGF2,1.0,False,IGF2,INS-IGF2,0.9970588,0.9934640526771544
MINDY4,0.96666664,INMT-MINDY4,1.0,False,MINDY4,INMT-MINDY4,0.9941176,0.986928164958954
THBS4,0.9166667,THBS4-AS1,0.984127,False,THBS4,THBS4-AS1,0.9823529,0.9610488414764404
RN7SL1,0.8833333,RNU2-1,1.0,False,RN7SL1,RNU2-1,0.9705882,0.9513071179389954
LOC105378179,0.8833333,RNU2-1,1.0,False,LOC105378179,RNU2-1,0.9647059,0.949346363544464
ANO1,0.8833333,PDE8B,1.0,False,ANO1,PDE8B,0.9617647,0.9483659863471984
BIRC5,0.8833333,RRM2,0.984127,False,BIRC5,RRM2,0.9647059,0.9440553784370422
RAB7B,0.8666667,SLC26A9-AS1,1.0,False,RAB7B,SLC26A9-AS1,0.9617647,0.9428104758262634
RN7SL2,0.8666667,RNU2-1,1.0,False,RN7SL2,RNU2-1,0.9588235,0.9418300986289978
RRM2,0.8666667,DLGAP5,0.9677419,False,RRM2,DLGAP5,0.9705882,0.9349989295005798
SLAMF7,0.8833333,CCL5,0.9508197,False,SLAMF7,CCL5,0.9647059,0.9329529404640198
CCR5,0.85,CD3E,0.984127,False,CCR5,CD3E,0.9647059,0.9329442977905272
UHRF1,0.8666667,TOP2A,0.9677419,False,UHRF1,TOP2A,0.9588235,0.9310773015022278
IL2RG,0.85,CD3E,0.984127,False,IL2RG,CD3E,0.9588235,0.9309834837913512
SMANTIS,0.8333333,SCN7A,0.984127,False,SMANTIS,SCN7A,0.9529412,0.9234671592712402
DLGAP5,0.8333333,AURKB,0.9677419,False,DLGAP5,AURKB,0.9529412,0.9180054664611816
LOC105376041,1.0,RAET1K,0.0,False,LOC105376041,RAET1K,1.0,0.6666666865348816
LOC107985436,1.0,MKRN3,0.0,False,LOC107985436,MKRN3,1.0,0.6666666865348816
CDC20B,1.0,MTNR1B,,False,CDC20B,MTNR1B,1.0,
KIF4B,1.0,IL37,,False,KIF4B,IL37,1.0,
