interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
BUB1B,0.9117647,NUSAP1,1.0,False,BUB1B,NUSAP1,0.98284316,0.964869260787964
KNL1,0.9117647,NUSAP1,1.0,False,KNL1,NUSAP1,0.97794116,0.9632351994514464
NCAPG,0.9117647,FAM72D,0.98539865,False,NCAPG,FAM72D,0.98284316,0.9600021839141846
THBS4,0.88235295,THBS4-AS1,1.0,False,THBS4,THBS4-AS1,0.96813726,0.9501633644104004
FAM72B,0.89705884,FAM72D,0.97036463,False,FAM72B,FAM72D,0.96813726,0.9451869130134584
CYTIP,0.86764705,SLAMF8,0.98539865,False,CYTIP,SLAMF8,0.96568626,0.939577341079712
NRN1,0.86764705,LOC105374898,0.98539865,False,NRN1,LOC105374898,0.96568626,0.939577341079712
KNL1,0.85294116,FAM72D,0.98539865,False,KNL1,FAM72D,0.9607843,0.9330413937568665
RAB7B,0.85294116,SLC26A9-AS1,0.9849595,False,RAB7B,SLC26A9-AS1,0.9583333,0.932077944278717
NEK2,0.85294116,FAM72D,0.98539865,False,NEK2,FAM72D,0.95343137,0.9305903911590576
FAM72A,0.85294116,FAM72D,0.98539865,False,FAM72A,FAM72D,0.9485294,0.9289564490318298
CDCA2,0.85294116,CDC6,0.98539865,False,CDCA2,CDC6,0.9460784,0.9281393885612488
FAM72C,0.85294116,FAM72D,0.97036463,False,FAM72C,FAM72D,0.9607843,0.928030014038086
ARHGAP11A,0.8382353,FAM72D,0.98539865,False,ARHGAP11A,FAM72D,0.9460784,0.9232375025749208
BUB1B,0.8235294,FAM72D,0.98539865,False,BUB1B,FAM72D,0.95343137,0.920786440372467
LOC100288637,0.8235294,NUSAP1,1.0,False,LOC100288637,NUSAP1,0.9387255,0.9207516312599182
SLAMF7,0.8235294,SLAMF8,1.0,False,SLAMF7,SLAMF8,0.9362745,0.9199346899986268
KIF2C,0.8088235,ORC1,1.0,False,KIF2C,ORC1,0.95098037,0.9199346899986268
DLX6-AS1,0.8793571,DLX6,0.9110675,False,DLX6-AS1,DLX6,0.9653174,0.9185807108879088
OIP5,0.8088235,NUSAP1,1.0,False,OIP5,NUSAP1,0.9460784,0.9183006286621094
CDKN3,0.8235294,FAM72D,0.98539865,False,CDKN3,FAM72D,0.9436275,0.917518436908722
NUSAP1,0.8235294,FAM72D,0.98539865,False,NUSAP1,FAM72D,0.9436275,0.917518436908722
TROAP,0.8088235,ESPL1,1.0,False,TROAP,ESPL1,0.9436275,0.9174836277961732
IL2RG,0.8235294,SLAMF8,1.0,False,IL2RG,SLAMF8,0.9264706,0.9166666865348816
PTPN22,0.8235294,SLAMF8,0.98539865,False,PTPN22,SLAMF8,0.9387255,0.915884494781494
TOP2A,0.8088235,FAM72D,0.98539865,False,TOP2A,FAM72D,0.9485294,0.9142505526542664
SGO1-AS1,0.8235294,MTFR2,0.98539865,False,SGO1-AS1,MTFR2,0.9313725,0.91343355178833
NCAPG,0.7941176,NUSAP1,1.0,False,NCAPG,NUSAP1,0.9436275,0.912581741809845
CDCA8,0.8235294,FAM72D,0.97036463,False,CDCA8,FAM72D,0.9362745,0.910056173801422
CKAP2L,0.8088235,FAM72D,0.98539865,False,CKAP2L,FAM72D,0.9338235,0.9093485474586488
CDCA2,0.8088235,FAM72D,0.98539865,False,CDCA2,FAM72D,0.9338235,0.9093485474586488
KLK7,0.9714286,KLK5,0.75889504,False,KLK7,KLK5,0.99622643,0.9088500142097472
CKS2,0.8088235,FAM72D,0.98539865,False,CKS2,FAM72D,0.9313725,0.9085314869880676
ZFHX4,0.7941176,CTHRC1,1.0,False,ZFHX4,CTHRC1,0.9289216,0.9076797366142272
GPR171,0.8191938,SLAMF8,0.9645736,False,GPR171,SLAMF8,0.938075,0.9072808623313904
NT5DC4,0.7941176,ECT2,1.0,False,NT5DC4,ECT2,0.9264706,0.906862735748291
WDR76,0.7941176,NUSAP1,1.0,False,WDR76,NUSAP1,0.92401963,0.9060457348823548
PRAC2,0.87655455,MIR3185,0.9285906,False,PRAC2,MIR3185,0.9129703,0.906038463115692
TMEM52B,0.87315863,OLR1,0.8772664,False,TMEM52B,OLR1,0.9661971,0.9055407047271729
CRTAM,0.8191938,SLAMF8,0.97036463,False,CRTAM,SLAMF8,0.92581254,0.9051236510276794
